StateID,StateName,PlanID,AreaCode,InternationalPlan,VoiceMailPlan,NumberVMailMessages,DayUsageID,TotalDayMinutes,TotalDayCalls,TotalDayCharge,EveUsageID,TotalEveMinutes,TotalEveCalls,TotalEveCharge,NightUsageID,TotalNightMinutes,TotalNightCalls,TotalNightCharge,IntlUsageID,TotalIntlMinutes,TotalIntlCalls,TotalIntlCharge,CustomerServiceCalls,ChurnStatus
2184,ME,2184,415,No,Yes,31,2184,71.2,58,12.1,2184,124.7,105,10.6,2184,155.5,108,7.0,2184,11.7,3,3.16,0,False
2185,WV,2185,510,No,No,0,2185,261.8,69,44.51,2185,245.0,135,20.83,2185,202.1,94,9.09,2185,14.7,4,3.97,0,True
2186,NE,2186,510,No,No,0,2186,191.3,134,32.52,2186,261.5,113,22.23,2186,182.3,111,8.2,2186,10.0,3,2.7,1,False
2187,DC,2187,415,No,No,0,2187,133.3,101,22.66,2187,255.5,127,21.72,2187,228.6,68,10.29,2187,11.6,2,3.13,0,False
2188,NH,2188,408,No,Yes,28,2188,283.1,93,48.13,2188,185.4,98,15.76,2188,312.8,78,14.08,2188,6.1,8,1.65,1,False
2189,WV,2189,510,No,Yes,50,2189,186.5,94,31.71,2189,178.0,106,15.13,2189,215.6,100,9.7,2189,12.1,4,3.27,2,False
2190,IL,2190,415,No,Yes,38,2190,163.3,104,27.76,2190,136.0,114,11.56,2190,249.1,127,11.21,2190,4.3,6,1.16,0,False
2191,NH,2191,415,No,Yes,19,2191,178.1,110,30.28,2191,212.8,100,18.09,2191,226.3,123,10.18,2191,10.0,6,2.7,1,False
2192,MI,2192,415,No,No,0,2192,195.9,103,33.3,2192,89.1,95,7.57,2192,302.2,82,13.6,2192,10.3,3,2.78,1,False
2193,ND,2193,415,No,No,0,2193,295.3,127,50.2,2193,127.4,100,10.83,2193,166.8,105,7.51,2193,9.6,6,2.59,1,False
2194,LA,2194,408,No,No,0,2194,136.1,82,23.14,2194,156.3,118,13.29,2194,158.8,83,7.15,2194,10.1,5,2.73,2,False
2195,HI,2195,415,No,Yes,24,2195,114.1,95,19.4,2195,161.5,86,13.73,2195,176.3,90,7.93,2195,13.0,9,3.51,2,False
2196,WV,2196,408,No,No,0,2196,169.3,111,28.78,2196,139.5,69,11.86,2196,197.0,87,8.87,2196,12.0,3,3.24,0,False
2197,NC,2197,510,No,No,0,2197,214.4,94,36.45,2197,138.0,149,11.73,2197,148.7,102,6.69,2197,9.9,1,2.67,2,False
2198,PA,2198,415,Yes,No,0,2198,255.8,125,43.49,2198,142.7,111,12.13,2198,181.2,101,8.15,2198,11.7,3,3.16,0,False
2199,MI,2199,408,No,No,0,2199,148.2,71,25.19,2199,285.1,91,24.23,2199,166.4,155,7.49,2199,6.2,3,1.67,2,False
2200,WY,2200,415,No,No,0,2200,119.3,93,20.28,2200,223.9,103,19.03,2200,211.9,122,9.54,2200,8.7,4,2.35,2,False
2201,NJ,2201,408,No,Yes,27,2201,192.3,137,32.69,2201,199.9,115,16.99,2201,244.2,112,10.99,2201,14.8,8,4.0,1,False
2202,NJ,2202,510,No,No,0,2202,245.2,91,41.68,2202,217.2,92,18.46,2202,243.1,128,10.94,2202,13.9,6,3.75,0,True
2203,NC,2203,408,Yes,No,0,2203,216.2,106,36.75,2203,363.7,86,30.91,2203,126.7,123,5.7,2203,16.9,2,4.56,5,True
2204,NM,2204,408,No,No,0,2204,172.4,114,29.31,2204,256.6,69,21.81,2204,235.3,104,10.59,2204,0.0,0,0.0,2,False
2205,MS,2205,510,Yes,Yes,30,2205,175.3,107,29.8,2205,153.3,116,13.03,2205,233.6,85,10.51,2205,11.1,3,3.0,1,False
2206,TX,2206,415,Yes,Yes,26,2206,169.0,104,28.73,2206,188.8,104,16.05,2206,213.3,76,9.6,2206,13.3,3,3.59,0,True
2207,OK,2207,510,No,Yes,27,2207,2.6,113,0.44,2207,254.0,102,21.59,2207,242.7,156,10.92,2207,9.2,5,2.48,3,False
2208,ID,2208,415,No,No,0,2208,184.1,143,31.3,2208,211.7,105,17.99,2208,243.0,116,10.93,2208,9.9,2,2.67,1,False
2209,AL,2209,415,No,No,0,2209,181.9,90,30.92,2209,151.5,87,12.88,2209,143.0,100,6.44,2209,7.5,3,2.03,1,False
2210,WY,2210,510,No,Yes,9,2210,160.1,116,27.22,2210,210.0,121,17.85,2210,139.1,65,6.26,2210,10.8,9,2.92,0,False
2211,VA,2211,415,No,No,0,2211,223.2,142,37.94,2211,216.5,114,18.4,2211,214.7,111,9.66,2211,12.4,2,3.35,1,False
2212,WV,2212,408,No,Yes,31,2212,216.0,94,36.72,2212,225.1,123,19.13,2212,234.7,109,10.56,2212,10.7,1,2.89,2,False
2213,CA,2213,408,No,No,0,2213,159.5,115,27.12,2213,195.4,118,16.61,2213,102.4,86,4.61,2213,7.1,7,1.92,1,False
2214,PA,2214,408,No,Yes,40,2214,105.0,78,17.85,2214,180.6,100,15.35,2214,174.1,115,7.83,2214,10.2,2,2.75,2,True
2215,CO,2215,415,No,No,0,2215,204.5,108,34.77,2215,162.4,110,13.8,2215,155.0,102,6.98,2215,13.4,1,3.62,3,False
2216,MD,2216,408,No,No,0,2216,274.0,92,46.58,2216,231.8,82,19.7,2216,283.6,83,12.76,2216,6.2,1,1.67,0,True
2217,AL,2217,415,No,No,0,2217,229.9,116,39.08,2217,202.4,110,17.2,2217,171.4,105,7.71,2217,14.2,6,3.83,1,False
2218,MI,2218,415,No,No,0,2218,179.4,94,30.5,2218,270.4,92,22.98,2218,191.0,88,8.59,2218,7.9,4,2.13,0,False
2219,OH,2219,415,No,No,0,2219,7.8,86,1.33,2219,171.4,100,14.57,2219,186.5,80,8.39,2219,12.9,2,3.48,2,False
2220,IN,2220,415,No,Yes,23,2220,183.1,88,31.13,2220,147.4,89,12.53,2220,350.2,108,15.76,2220,11.3,7,3.05,1,False
2221,SC,2221,415,No,No,0,2221,206.9,79,35.17,2221,262.4,117,22.3,2221,149.3,69,6.72,2221,10.7,3,2.89,0,False
2222,KS,2222,415,No,No,0,2222,140.0,106,23.8,2222,153.7,101,13.06,2222,50.1,87,2.25,2222,12.5,1,3.38,2,False
2223,OK,2223,415,No,No,0,2223,179.2,59,30.46,2223,283.3,101,24.08,2223,285.4,83,12.84,2223,5.8,7,1.57,2,False
2224,IL,2224,408,Yes,No,0,2224,237.3,103,40.34,2224,176.7,84,15.02,2224,263.4,81,11.85,2224,14.2,4,3.83,0,True
2225,TN,2225,415,No,No,0,2225,181.5,116,30.86,2225,187.0,119,15.9,2225,220.3,96,9.91,2225,10.5,7,2.84,1,False
2226,NC,2226,408,No,Yes,19,2226,155.7,104,26.47,2226,185.4,118,15.76,2226,192.7,116,8.67,2226,8.2,2,2.21,3,False
2227,RI,2227,510,No,Yes,23,2227,245.0,88,41.65,2227,265.0,105,22.53,2227,239.7,108,10.79,2227,14.9,3,4.02,2,False
2228,VA,2228,415,Yes,No,0,2228,111.1,126,18.89,2228,313.4,95,26.64,2228,215.7,82,9.71,2228,10.5,6,2.84,1,False
2229,KY,2229,510,No,Yes,9,2229,88.5,100,15.05,2229,324.8,109,27.61,2229,79.9,86,3.6,2229,8.2,4,2.21,3,False
2230,NV,2230,408,No,Yes,44,2230,116.0,85,19.72,2230,150.1,120,12.76,2230,246.8,98,11.11,2230,12.0,2,3.24,1,False
2231,WI,2231,510,No,No,0,2231,155.5,81,26.44,2231,133.1,94,11.31,2231,253.1,77,11.39,2231,9.1,2,2.46,1,False
2232,NE,2232,510,No,Yes,31,2232,175.2,68,29.78,2232,199.2,73,16.93,2232,219.8,99,9.89,2232,13.2,6,3.56,1,False
2233,WI,2233,408,No,No,0,2233,154.7,84,26.3,2233,177.8,125,15.11,2233,172.9,90,7.78,2233,5.9,2,1.59,4,True
2234,ME,2234,415,Yes,Yes,32,2234,218.4,93,37.13,2234,236.7,132,20.12,2234,192.2,137,8.65,2234,13.2,3,3.56,0,True
2235,WY,2235,415,No,Yes,24,2235,227.5,81,38.68,2235,234.9,71,19.97,2235,166.4,128,7.49,2235,9.0,13,2.43,1,False
2236,IN,2236,408,No,Yes,30,2236,185.0,117,31.45,2236,249.5,141,21.21,2236,157.8,103,7.1,2236,7.4,7,2.0,0,False
2237,WI,2237,408,No,No,0,2237,186.8,89,31.76,2237,253.4,51,21.54,2237,273.1,105,12.29,2237,12.3,6,3.32,2,False
2238,CA,2238,415,No,No,0,2238,208.7,150,35.48,2238,212.8,104,18.09,2238,178.1,98,8.01,2238,8.5,4,2.3,0,False
2239,IN,2239,408,No,No,0,2239,185.9,95,31.6,2239,212.0,98,18.02,2239,282.3,81,12.7,2239,11.3,4,3.05,3,False
2240,SC,2240,415,No,No,0,2240,222.5,74,37.83,2240,169.7,75,14.42,2240,264.3,94,11.89,2240,9.0,3,2.43,2,False
2241,IN,2241,415,No,No,0,2241,201.1,101,34.19,2241,170.7,86,14.51,2241,237.4,113,10.68,2241,11.6,3,3.13,3,False
2242,IA,2242,415,No,Yes,17,2242,167.9,114,28.54,2242,243.7,93,20.71,2242,211.9,114,9.54,2242,9.1,2,2.46,1,False
2243,MN,2243,510,No,No,0,2243,175.7,109,29.87,2243,211.8,97,18.0,2243,137.9,109,6.21,2243,9.2,3,2.48,5,True
2244,AR,2244,415,No,Yes,29,2244,111.2,90,18.9,2244,263.5,98,22.4,2244,224.7,128,10.11,2244,9.0,6,2.43,6,True
2245,MS,2245,415,No,No,0,2245,87.7,74,14.91,2245,214.8,58,18.26,2245,201.3,147,9.06,2245,10.8,6,2.92,1,False
2246,MN,2246,415,No,No,0,2246,244.1,99,41.5,2246,246.9,111,20.99,2246,200.0,133,9.0,2246,7.2,2,1.94,0,False
2247,WA,2247,415,No,Yes,27,2247,165.0,89,28.05,2247,127.3,118,10.82,2247,284.4,95,12.8,2247,7.7,4,2.08,2,False
2248,MS,2248,408,No,Yes,27,2248,127.4,110,21.66,2248,103.3,99,8.78,2248,164.2,73,7.39,2248,9.1,3,2.46,0,False
2249,ID,2249,415,No,No,0,2249,194.8,106,33.12,2249,292.7,103,24.88,2249,224.6,82,10.11,2249,5.5,3,1.49,0,False
2250,NC,2250,415,No,No,0,2250,54.7,131,9.3,2250,256.1,105,21.77,2250,176.6,135,7.95,2250,11.1,4,3.0,1,False
2251,VA,2251,510,No,Yes,27,2251,283.4,104,48.18,2251,224.1,152,19.05,2251,241.3,63,10.86,2251,14.4,7,3.89,2,False
2252,MT,2252,408,Yes,No,0,2252,258.0,112,43.86,2252,246.5,117,20.95,2252,173.2,100,7.79,2252,10.9,3,2.94,0,True
2253,MI,2253,510,No,No,0,2253,90.5,142,15.39,2253,211.7,75,17.99,2253,194.9,76,8.77,2253,9.3,2,2.51,1,False
2254,HI,2254,415,No,No,0,2254,235.6,132,40.05,2254,115.9,129,9.85,2254,185.4,136,8.34,2254,16.2,2,4.37,0,False
2255,NC,2255,408,No,No,0,2255,142.5,82,24.23,2255,231.4,110,19.67,2255,131.2,67,5.9,2255,10.0,4,2.7,2,False
2256,MN,2256,408,No,No,0,2256,54.0,68,9.18,2256,179.3,96,15.24,2256,247.2,101,11.12,2256,10.2,8,2.75,1,False
2257,WV,2257,415,No,No,0,2257,214.8,87,36.52,2257,131.0,114,11.14,2257,216.9,104,9.76,2257,9.4,3,2.54,3,False
2258,SD,2258,510,Yes,No,0,2258,251.4,118,42.74,2258,196.6,80,16.71,2258,192.0,53,8.64,2258,11.0,2,2.97,0,True
2259,HI,2259,408,No,No,0,2259,139.0,99,23.63,2259,250.7,108,21.31,2259,286.2,87,12.88,2259,6.1,3,1.65,4,False
2260,MS,2260,415,No,No,0,2260,117.3,114,19.94,2260,208.7,105,17.74,2260,203.4,98,9.15,2260,14.4,2,3.89,2,False
2261,NY,2261,415,No,No,0,2261,264.0,108,44.88,2261,132.2,75,11.24,2261,177.7,91,8.0,2261,10.6,8,2.86,3,False
2262,LA,2262,408,No,No,0,2262,82.6,105,14.04,2262,204.0,99,17.34,2262,224.2,122,10.09,2262,9.1,4,2.46,1,False
2263,MA,2263,408,No,No,0,2263,220.4,100,37.47,2263,211.2,79,17.95,2263,259.3,112,11.67,2263,13.6,8,3.67,2,False
2264,AK,2264,408,No,No,0,2264,217.0,104,36.89,2264,152.3,83,12.95,2264,134.3,109,6.04,2264,11.8,4,3.19,2,False
2265,SD,2265,415,No,Yes,25,2265,129.0,77,21.93,2265,290.0,110,24.65,2265,177.1,110,7.97,2265,11.6,5,3.13,1,False
2266,CO,2266,408,No,No,0,2266,150.5,106,25.59,2266,152.9,112,13.0,2266,215.9,86,9.72,2266,3.5,3,0.95,1,False
2267,WV,2267,415,No,No,0,2267,189.5,122,32.22,2267,103.8,95,8.82,2267,180.6,106,8.13,2267,10.8,5,2.92,2,False
2268,ME,2268,510,No,No,0,2268,129.3,80,21.98,2268,142.7,101,12.13,2268,258.3,89,11.62,2268,12.3,4,3.32,3,False
2269,NH,2269,510,No,No,0,2269,115.6,77,19.65,2269,213.6,100,18.16,2269,218.4,72,9.83,2269,10.7,6,2.89,1,False
2270,RI,2270,415,No,Yes,23,2270,221.9,114,37.72,2270,254.7,84,21.65,2270,250.5,117,11.27,2270,7.2,5,1.94,2,False
2271,WI,2271,408,No,No,0,2271,61.3,91,10.42,2271,194.4,94,16.52,2271,143.1,80,6.44,2271,11.4,9,3.08,1,False
2272,NM,2272,408,Yes,No,0,2272,183.8,113,31.25,2272,164.7,110,14.0,2272,111.0,87,5.0,2272,10.1,4,2.73,1,False
2273,WY,2273,415,No,No,0,2273,167.4,68,28.46,2273,143.8,74,12.22,2273,140.1,111,6.3,2273,10.3,3,2.78,0,True
2274,IL,2274,510,No,Yes,27,2274,154.1,122,26.2,2274,195.3,150,16.6,2274,276.7,86,12.45,2274,13.2,2,3.56,4,False
2275,MI,2275,415,No,No,0,2275,198.3,80,33.71,2275,187.0,89,15.9,2275,133.5,96,6.01,2275,16.6,4,4.48,2,False
2276,VA,2276,510,No,No,0,2276,128.3,78,21.81,2276,215.3,120,18.3,2276,143.7,140,6.47,2276,14.3,9,3.86,2,False
2277,SD,2277,510,No,No,0,2277,187.9,110,31.94,2277,200.5,101,17.04,2277,202.6,125,9.12,2277,10.2,11,2.75,2,False
2278,AL,2278,510,No,No,0,2278,129.2,71,21.96,2278,214.1,68,18.2,2278,214.9,100,9.67,2278,10.3,4,2.78,5,True
2279,MS,2279,415,Yes,No,0,2279,125.5,106,21.34,2279,128.9,96,10.96,2279,251.9,129,11.34,2279,6.3,6,1.7,4,True
2280,MS,2280,510,No,Yes,26,2280,257.2,108,43.72,2280,224.3,122,19.07,2280,204.0,118,9.18,2280,12.6,4,3.4,1,False
2281,HI,2281,415,No,No,0,2281,124.6,90,21.18,2281,146.4,70,12.44,2281,169.4,95,7.62,2281,10.5,6,2.84,1,False
2282,WV,2282,408,No,No,0,2282,175.1,144,29.77,2282,216.9,69,18.44,2282,243.7,146,10.97,2282,9.9,3,2.67,1,False
2283,WV,2283,415,No,No,0,2283,124.3,91,21.13,2283,173.4,105,14.74,2283,256.3,109,11.53,2283,7.5,5,2.03,3,False
2284,WV,2284,415,No,No,0,2284,271.6,130,46.17,2284,156.0,131,13.26,2284,136.3,108,6.13,2284,11.6,9,3.13,2,False
2285,IN,2285,510,No,No,0,2285,219.9,80,37.38,2285,143.3,117,12.18,2285,130.6,69,5.88,2285,11.7,7,3.16,1,False
2286,NM,2286,415,No,Yes,33,2286,183.3,115,31.16,2286,201.4,87,17.12,2286,177.4,84,7.98,2286,10.4,15,2.81,3,False
2287,DE,2287,408,No,No,0,2287,101.1,119,17.19,2287,214.4,67,18.22,2287,179.5,112,8.08,2287,10.3,5,2.78,2,False
2288,NJ,2288,415,No,Yes,41,2288,171.6,110,29.17,2288,136.1,78,11.57,2288,183.4,103,8.25,2288,10.8,7,2.92,0,False
2289,RI,2289,510,No,Yes,20,2289,211.9,110,36.02,2289,215.1,120,18.28,2289,238.5,107,10.73,2289,9.4,2,2.54,0,False
2290,SD,2290,415,No,No,0,2290,63.7,101,10.83,2290,195.8,95,16.64,2290,210.1,87,9.45,2290,10.0,6,2.7,1,False
2291,NH,2291,415,No,No,0,2291,173.4,100,29.48,2291,213.7,74,18.16,2291,141.5,69,6.37,2291,11.5,4,3.11,1,False
2292,AL,2292,415,Yes,No,0,2292,237.7,98,40.41,2292,207.1,121,17.6,2292,182.2,95,8.2,2292,4.5,4,1.22,0,False
2293,ID,2293,415,Yes,Yes,32,2293,173.0,101,29.41,2293,209.4,93,17.8,2293,231.1,91,10.4,2293,12.2,4,3.29,0,False
2294,MD,2294,415,No,No,0,2294,224.9,102,38.23,2294,143.8,87,12.22,2294,198.9,105,8.95,2294,8.0,2,2.16,0,False
2295,IN,2295,510,No,No,0,2295,237.7,122,40.41,2295,181.5,91,15.43,2295,185.7,151,8.36,2295,7.7,4,2.08,1,False
2296,WY,2296,415,No,No,0,2296,137.0,128,23.29,2296,217.0,116,18.45,2296,182.1,86,8.19,2296,10.0,5,2.7,2,False
2297,NH,2297,510,No,No,0,2297,142.5,109,24.23,2297,176.1,107,14.97,2297,189.6,88,8.53,2297,8.2,3,2.21,2,False
2298,MN,2298,408,No,No,0,2298,142.4,126,24.21,2298,126.2,118,10.73,2298,274.2,71,12.34,2298,4.6,4,1.24,1,False
2299,MA,2299,415,No,Yes,21,2299,147.0,112,24.99,2299,197.3,43,16.77,2299,267.4,93,12.03,2299,8.7,3,2.35,2,False
2300,NH,2300,510,No,No,0,2300,220.3,124,37.45,2300,188.6,101,16.03,2300,278.4,98,12.53,2300,10.6,4,2.86,1,False
2301,MN,2301,415,No,No,0,2301,149.2,96,25.36,2301,260.7,116,22.16,2301,201.0,120,9.05,2301,8.1,2,2.19,1,False
2302,IA,2302,415,No,No,0,2302,204.4,88,34.75,2302,137.5,111,11.69,2302,226.0,100,10.17,2302,10.0,4,2.7,0,False
2303,AL,2303,510,No,Yes,28,2303,308.0,123,52.36,2303,247.8,128,21.06,2303,152.9,103,6.88,2303,7.4,3,2.0,1,False
2304,CA,2304,415,No,Yes,19,2304,210.3,90,35.75,2304,241.8,87,20.55,2304,215.7,102,9.71,2304,13.1,3,3.54,4,False
2305,MA,2305,408,No,Yes,24,2305,58.9,125,10.01,2305,305.5,90,25.97,2305,158.9,73,7.15,2305,12.1,6,3.27,0,False
2306,FL,2306,415,No,No,0,2306,228.9,102,38.91,2306,160.7,136,13.66,2306,203.1,109,9.14,2306,12.5,2,3.38,0,False
2307,NH,2307,408,No,Yes,32,2307,90.0,87,15.3,2307,276.3,113,23.49,2307,185.2,107,8.33,2307,8.6,6,2.32,2,True
2308,IN,2308,408,No,No,0,2308,146.7,128,24.94,2308,106.2,74,9.03,2308,197.7,104,8.9,2308,11.1,4,3.0,2,False
2309,MA,2309,415,Yes,No,0,2309,162.8,118,27.68,2309,229.6,91,19.52,2309,332.7,94,14.97,2309,13.6,3,3.67,0,True
2310,NH,2310,415,No,Yes,20,2310,186.9,114,31.77,2310,256.3,91,21.79,2310,334.7,104,15.06,2310,8.9,2,2.4,1,False
2311,TX,2311,415,No,No,0,2311,86.1,100,14.64,2311,259.8,113,22.08,2311,148.0,79,6.66,2311,9.1,9,2.46,2,False
2312,NC,2312,408,No,No,0,2312,212.3,89,36.09,2312,215.4,127,18.31,2312,186.8,73,8.41,2312,11.3,2,3.05,2,False
2313,CT,2313,415,No,No,0,2313,151.0,98,25.67,2313,120.6,119,10.25,2313,152.8,81,6.88,2313,9.2,2,2.48,2,False
2314,LA,2314,510,No,Yes,32,2314,212.3,77,36.09,2314,251.5,78,21.38,2314,208.7,85,9.39,2314,6.6,2,1.78,3,False
2315,NV,2315,415,No,No,0,2315,234.4,61,39.85,2315,179.3,111,15.24,2315,285.5,117,12.85,2315,10.4,6,2.81,3,False
2316,WV,2316,510,No,No,0,2316,176.8,92,30.06,2316,187.5,97,15.94,2316,196.8,88,8.86,2316,6.5,3,1.76,2,False
2317,SC,2317,415,No,Yes,26,2317,146.6,68,24.92,2317,172.8,67,14.69,2317,173.8,113,7.82,2317,10.0,2,2.7,1,False
2318,KS,2318,415,No,No,0,2318,260.5,108,44.29,2318,102.4,110,8.7,2318,129.7,148,5.84,2318,9.8,5,2.65,1,False
2319,NY,2319,415,No,Yes,20,2319,146.1,98,24.84,2319,277.4,104,23.58,2319,137.7,100,6.2,2319,6.2,3,1.67,1,False
2320,MI,2320,408,Yes,No,0,2320,124.5,134,21.17,2320,141.2,78,12.0,2320,268.2,113,12.07,2320,11.4,2,3.08,2,True
2321,MA,2321,415,No,No,0,2321,209.4,49,35.6,2321,237.4,117,20.18,2321,239.2,98,10.76,2321,9.8,11,2.65,1,False
2322,UT,2322,415,No,No,0,2322,285.7,44,48.57,2322,167.5,144,14.24,2322,260.0,97,11.7,2322,8.7,4,2.35,1,True
2323,HI,2323,415,No,No,0,2323,190.9,44,32.45,2323,161.4,109,13.72,2323,231.9,100,10.44,2323,8.4,2,2.27,1,False
2324,OR,2324,415,No,Yes,50,2324,208.8,130,35.5,2324,132.9,104,11.3,2324,136.7,107,6.15,2324,11.1,4,3.0,2,False
2325,CT,2325,415,No,No,0,2325,271.1,101,46.09,2325,237.4,133,20.18,2325,145.4,103,6.54,2325,8.4,6,2.27,1,True
2326,AZ,2326,415,No,No,0,2326,240.8,104,40.94,2326,144.5,92,12.28,2326,125.7,98,5.66,2326,11.6,1,3.13,0,False
2327,OR,2327,510,No,No,0,2327,114.8,98,19.52,2327,192.6,101,16.37,2327,259.0,108,11.66,2327,12.2,5,3.29,0,False
2328,DE,2328,415,No,Yes,34,2328,138.8,80,23.6,2328,142.0,108,12.07,2328,183.8,77,8.27,2328,11.8,7,3.19,1,False
2329,MA,2329,408,No,Yes,27,2329,209.8,112,35.67,2329,155.0,80,13.18,2329,251.5,111,11.32,2329,7.2,6,1.94,0,False
2330,CT,2330,408,No,No,0,2330,134.9,98,22.93,2330,248.4,130,21.11,2330,236.2,113,10.63,2330,14.7,2,3.97,3,False
2331,AR,2331,415,Yes,No,0,2331,164.0,99,27.88,2331,153.1,102,13.01,2331,123.8,104,5.57,2331,6.4,4,1.73,0,False
2332,SD,2332,415,No,No,0,2332,245.5,130,41.74,2332,192.7,54,16.38,2332,141.7,83,6.38,2332,9.1,4,2.46,1,False
2333,CT,2333,408,No,No,0,2333,90.7,90,15.42,2333,207.5,109,17.64,2333,169.4,96,7.62,2333,5.6,5,1.51,2,False
2334,MS,2334,408,No,No,0,2334,108.6,108,18.46,2334,209.9,126,17.84,2334,222.6,117,10.02,2334,7.9,5,2.13,1,True
2335,MT,2335,408,No,Yes,17,2335,89.8,88,15.27,2335,233.2,75,19.82,2335,165.7,116,7.46,2335,9.3,7,2.51,4,True
2336,AK,2336,415,No,Yes,15,2336,252.4,106,42.91,2336,187.8,69,15.96,2336,259.6,137,11.68,2336,10.0,3,2.7,2,False
2337,DE,2337,415,No,Yes,32,2337,183.4,94,31.18,2337,269.1,120,22.87,2337,203.5,38,9.16,2337,6.7,4,1.81,5,False
2338,OH,2338,408,Yes,No,0,2338,183.4,103,31.18,2338,141.9,113,12.06,2338,200.4,122,9.02,2338,10.4,9,2.81,2,False
2339,MN,2339,408,No,No,0,2339,155.2,100,26.38,2339,135.9,84,11.55,2339,184.6,82,8.31,2339,3.8,9,1.03,3,False
2340,CA,2340,415,No,Yes,19,2340,165.8,122,28.19,2340,186.9,89,15.89,2340,249.7,78,11.24,2340,0.0,0,0.0,1,False
2341,NV,2341,415,No,No,0,2341,279.3,104,47.48,2341,201.6,87,17.14,2341,280.8,99,12.64,2341,7.9,2,2.13,2,True
2342,SC,2342,415,No,No,0,2342,174.1,102,29.6,2342,99.1,118,8.42,2342,211.6,126,9.52,2342,7.7,2,2.08,2,False
2343,WV,2343,415,No,No,0,2343,175.7,78,29.87,2343,184.6,96,15.69,2343,156.9,92,7.06,2343,9.1,2,2.46,2,False
2344,NM,2344,415,Yes,No,0,2344,256.5,87,43.61,2344,222.1,101,18.88,2344,156.7,122,7.05,2344,13.0,3,3.51,1,False
2345,WY,2345,415,No,No,0,2345,170.2,89,28.93,2345,187.5,83,15.94,2345,119.5,100,5.38,2345,4.3,3,1.16,0,False
2346,CA,2346,408,No,No,0,2346,139.6,92,23.73,2346,250.2,115,21.27,2346,158.1,79,7.11,2346,10.8,4,2.92,1,False
2347,WY,2347,510,No,No,0,2347,210.1,126,35.72,2347,248.9,108,21.16,2347,158.6,88,7.14,2347,14.4,2,3.89,4,False
2348,MA,2348,408,No,No,0,2348,174.4,112,29.65,2348,265.8,122,22.59,2348,182.4,87,8.21,2348,0.0,0,0.0,4,False
2349,UT,2349,415,No,No,0,2349,210.6,117,35.8,2349,164.2,103,13.96,2349,201.4,68,9.06,2349,9.4,5,2.54,0,False
2350,MN,2350,510,No,No,0,2350,121.5,88,20.66,2350,253.0,124,21.51,2350,195.7,120,8.81,2350,10.7,4,2.89,1,False
2351,NE,2351,415,No,No,0,2351,127.8,67,21.73,2351,181.6,112,15.44,2351,197.3,63,8.88,2351,15.9,2,4.29,2,False
2352,KY,2352,510,No,No,0,2352,99.4,62,16.9,2352,275.0,86,23.38,2352,212.1,94,9.54,2352,16.7,3,4.51,2,False
2353,NY,2353,408,No,No,0,2353,163.4,134,27.78,2353,240.1,87,20.41,2353,164.0,147,7.38,2353,11.6,2,3.13,2,True
2354,CO,2354,408,No,Yes,23,2354,120.5,104,20.49,2354,227.8,115,19.36,2354,158.5,100,7.13,2354,10.2,3,2.75,1,False
2355,DC,2355,510,No,No,0,2355,184.1,106,31.3,2355,204.9,70,17.42,2355,224.3,133,10.09,2355,9.8,3,2.65,2,False
2356,AK,2356,510,No,No,0,2356,185.0,84,31.45,2356,232.5,129,19.76,2356,191.1,82,8.6,2356,14.9,4,4.02,3,False
2357,SC,2357,415,No,No,0,2357,160.9,109,27.35,2357,144.2,152,12.26,2357,120.4,97,5.42,2357,12.9,12,3.48,1,False
2358,KS,2358,415,No,No,0,2358,207.6,68,35.29,2358,251.6,123,21.39,2358,191.6,100,8.62,2358,10.9,6,2.94,2,False
2359,UT,2359,415,No,No,0,2359,209.2,134,35.56,2359,0.0,0,0.0,2359,175.4,94,7.89,2359,11.8,6,3.19,1,False
2360,IL,2360,510,Yes,No,0,2360,158.4,71,26.93,2360,306.6,66,26.06,2360,144.2,93,6.49,2360,2.1,4,0.57,1,False
2361,DC,2361,408,No,No,0,2361,149.0,73,25.33,2361,131.0,81,11.14,2361,238.6,69,10.74,2361,8.6,3,2.32,2,True
2362,DC,2362,510,No,No,0,2362,204.5,63,34.77,2362,208.8,95,17.75,2362,224.0,119,10.08,2362,9.8,2,2.65,0,False
2363,OK,2363,408,No,No,0,2363,288.8,86,49.1,2363,175.9,87,14.95,2363,215.4,106,9.69,2363,9.5,2,2.57,0,True
2364,KY,2364,415,No,Yes,40,2364,108.6,90,18.46,2364,206.4,154,17.54,2364,126.3,118,5.68,2364,13.4,4,3.62,0,False
2365,HI,2365,415,No,No,0,2365,156.2,104,26.55,2365,90.0,101,7.65,2365,205.1,116,9.23,2365,7.3,5,1.97,1,False
2366,SC,2366,415,No,Yes,31,2366,225.2,89,38.28,2366,256.8,117,21.83,2366,249.7,87,11.24,2366,11.5,1,3.11,4,False
2367,GA,2367,415,Yes,No,0,2367,287.4,118,48.86,2367,259.6,84,22.07,2367,153.2,86,6.89,2367,10.0,3,2.7,1,True
2368,KS,2368,415,No,Yes,19,2368,175.3,96,29.8,2368,241.3,146,20.51,2368,211.4,109,9.51,2368,7.8,2,2.11,0,False
2369,UT,2369,415,No,No,0,2369,157.9,103,26.84,2369,259.6,90,22.07,2369,230.0,117,10.35,2369,14.0,2,3.78,0,False
